device_id,ipei,device_location,location_name
VOCO_K102,02EB63D122,Jewellery 1,ST_UKTK_419(23/03/04)_Taplow
VOCO_K101,02EB63D526,Sales Floor 1,ST_UKTK_419(23/03/04)_Taplow
VOCO_K109,0328DEFE88,Home Dept,ST_UKTK_421(20/1)_Haverfordwest
VOCO_K101,0328E408A2,Click and Collect,ST_UKTK_422(15/1)_Barrow-In-Furness
VOCO_K103,0328EA12DE,Click and Collect,ST_UKTK_423(20/1)_Trowbridge
VOCO_K102,0328E8945A,Fragrance,ST_UKTK_423(20/1)_Trowbridge
VOCO_K102,0328E405F2,Click & Collect,ST_UKTK_424(25/02/03)_Peterborough Brotherhood
VOCO_K103,0328E8405A,Fragrance,ST_UKTK_424(25/02/03)_Peterborough Brotherhood
VOCO_K103,0328E892C3,Click and Collect,ST_UKTK_427(25/02/04)_Walthamstow
VOCO_K101,0328EA744F,Fragrance,ST_UKTK_427(25/02/04)_Walthamstow
VOCO_K105,0328E892B5,Jewellery ,ST_UKTK_427(25/02/04)_Walthamstow
VOCO_K102,0328EA7519,click and collect 2,ST_UKTK_427(25/02/04)_Walthamstow
VOCO_K101,0328E9CEBE,Fragrance,ST_UKTK_428(20/01/03)_Hinckley
VOCO_K102,0328E89425,Click and Collect,ST_UKTK_429(25/01/03)_Chichester
VOCO_K101,0328E89437,Fragrance,ST_UKTK_429(25/01/03)_Chichester
VOCO_K103,0328E89439,Sales Floor 1,ST_UKTK_429(25/01/03)_Chichester
VOCO_K102,0328E328EB,Click and Collect,ST_UKTK_430(20/02/03)_Hartlepool
VOCO_K101,0328E9CD7A,Fragrance,ST_UKTK_430(20/02/03)_Hartlepool
VOCO_K101,0328E40641,Click and Click,ST_UKTK_431(20/01/03)_Rawtenstall
VOCO_K102,0328E405EF,Click and Collect 2,ST_UKTK_431(20/01/03)_Rawtenstall
VOCO_K103,0328E7BCE6,Fragrance,ST_UKTK_431(20/01/03)_Rawtenstall
VOCO_K102,0328E405EF,Fragrance 2,ST_UKTK_431(20/01/03)_Rawtenstall
VOCO_K102,0328E405EF,,ST_UKTK_431(20/01/03)_Rawtenstall
VOCO_K102,0328E9CD84,Fragrance ,ST_UKTK_432(25/03/04)_Blackpool Squires Gate
VOCO_K101,0328E870DC,Click and Collect,ST_UKTK_437(23/03/02)_South Ruislip
VOCO_K105,0328EA11FA,Fragrance,ST_UKTK_437(23/03/02)_South Ruislip
VOCO_K103,0328EA136D,Jewellery,ST_UKTK_437(23/03/02)_South Ruislip
VOCO_K103,0328EA76C6,Click and Collect 1,ST_UKTK_439(20/2/3)_Chippenham
VOCO_K101,0328E7BD20,Fragrance,ST_UKTK_440(20/1)_Nottingham Victoria
VOCO_K102,0328E9CBDF,Fragrance,ST_UKTK_441(20/1)_Barnstaple
VOCO_K101,0328E32574,Sales Floor 1,ST_UKTK_441(20/1)_Barnstaple
VOCO_K101,0328E9CD85,Fragrance,ST_UKTK_442(20/01/03)_Cramlington
VOCO_K102,0328E7B9EC,Jewellery 1,ST_UKTK_442(20/01/03)_Cramlington
VOCO_K101,0328E9CE23,Click and Collect,ST_UKTK_443(20/01/03)_Llandudno
VOCO_K103,0328E9CDAB,Fragrance,ST_UKTK_443(20/01/03)_Llandudno
VOCO_K106,0328E9CF38,Click and Collect,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K109,0328EA1108,Click and Collect 2,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K103,0328E87008,Fragrance,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K104,0328E9CBE8,Handbags 1,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K101,0328E9CE35,Mens Outerwear,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K102,0328E9CDB7,Womens Outerwear,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K109,0328EA1108,jewellery,ST_UKTK_444(29/02/02)_Tottenham Hale
VOCO_K103,0328E9CD00,Fragrance,ST_UKTK_446(20/3)_Biggleswade
VOCO_K101,0328D2FABD,Sales Floor 1,ST_UKTK_446(20/3)_Biggleswade
VOCO_K102,0328D339B7,Click and Collect 1,ST_UKTK_448(20/01/03)_Cannock
VOCO_K103,0328E89376,Click and Collect 2,ST_UKTK_448(20/01/03)_Cannock
VOCO_K101,0328E7BE16,Fragrance,ST_UKTK_448(20/01/03)_Cannock
VOCO_K103,0328E9CED7,Click and Collect,ST_UKTK_449(15/2)_Hamilton (new)
VOCO_K104,0328E9CE71,Fragrance,ST_UKTK_449(15/2)_Hamilton (new)
VOCO_K101,0328E9CD39,Sales,ST_UKTK_449(15/2)_Hamilton (new)
VOCO_K101,0328E405BD,Sales Floor 1,ST_UKTK_665(20/02/04)_Christchurch
VOCO_K102,0328E9CE62,Sales floor 2,ST_UKTK_665(20/02/04)_Christchurch
VOCO_K103,0328E7BA16,Click and Collect,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K106,0328E88CB9,Fragrance,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K107,0328E88BFA,Fragrance 2,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K105,0328E88CBA,Gold Label Handbag 1,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K108,0328E88CD3,Gold Label Handbag 2,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K104,0328E7B8F3,Jewellery 2,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K101,0328E870E9,Mens Gold Label,ST_UKTK_666(45/02/06)_Edinburgh St Andrews Square
VOCO_K101,0328E3261D,Click and Collect,ST_UKTK_667(25/02/04)_High Wycombe
VOCO_K102,0328E892E4,Fragrance,ST_UKTK_667(25/02/04)_High Wycombe
VOCO_K104,0328E9CF6A,Handbags 2,ST_UKTK_667(25/02/04)_High Wycombe
VOCO_K102,0328DF03EA,Click and Collect,ST_UKTK_668(20/01/03)_Portsmouth Ocean Retail Park
VOCO_K103,0328E7BD27,Sales Floor 1,ST_UKTK_668(20/01/03)_Portsmouth Ocean Retail Park
VOCO_K104,0328EA7396,fragrance,ST_UKTK_668(20/01/03)_Portsmouth Ocean Retail Park
VOCO_K102,0328E9CD60,Fragrance,ST_UKTK_669(20/1/4)_Dunstable
VOCO_K101,0328E87015,Click and Collect,ST_UKTK_670(20/2)_Hempstead Valley
VOCO_K103,0328E9CD7F,Fragrance,ST_UKTK_670(20/2)_Hempstead Valley
VOCO_K102,0328D2FB79,Jewellery 1,ST_UKTK_670(20/2)_Hempstead Valley
VOCO_K102,0328E9CD86,Fragrance,ST_UKTK_671(25/01/04)_Port Glasgow
VOCO_K101,0328D83EA2,Sales Floor 1,ST_UKTK_671(25/01/04)_Port Glasgow
VOCO_K102,0328E9CD86,,ST_UKTK_671(25/01/04)_Port Glasgow
VOCO_K101,0328E9CD2F,Fragrance,ST_UKTK_672(20/01/04)_Yate
VOCO_K102,0328E7B71D,Jewellery 1,ST_UKTK_672(20/01/04)_Yate
VOCO_K101,0328D33A66,Click and collect,ST_UKTK_673(20/02/04)_Huddersfield Great Northern
VOCO_K102,0328D33B2B,Fragrance,ST_UKTK_673(20/02/04)_Huddersfield Great Northern
VOCO_K103,0328EA7581,Fragrance,ST_UKTK_673(20/02/04)_Huddersfield Great Northern
VOCO_K105,0328E9CEB3,Fragrance 1,ST_UKTK_674(20/02/03)_Prescot
VOCO_K101,0328E87128,Sales Floor,ST_UKTK_674(20/02/03)_Prescot
VOCO_K103,0328E88BEB,click and collect,ST_UKTK_674(20/02/03)_Prescot
VOCO_K101,0328E74406,Click and collect,ST_UKTK_675(20/01/03)_Colne -1
VOCO_K102,0328E9CEB5,Fragrance,ST_UKTK_675(20/01/03)_Colne -1
VOCO_K102,0328E9CCC0,Fragrance,ST_UKTK_676(20/02/03)_Newtownards
VOCO_K103,0328E7B8A5,Click and Collect,ST_UKTK_677(25/01/04)_Birstall
VOCO_K104,0328E9CCF8,Fragrance 1,ST_UKTK_677(25/01/04)_Birstall
VOCO_K105,0328EA135F,Fragrance 2,ST_UKTK_677(25/01/04)_Birstall
VOCO_K101,0328E9CF6C,Handbags 1,ST_UKTK_677(25/01/04)_Birstall
VOCO_K102,0328E9CC6D,Handbags 2,ST_UKTK_677(25/01/04)_Birstall
VOCO_K103,0328D33905,Click and Collect,ST_UKTK_678(20/01/02)_Stoke Longton
VOCO_K101,0328E86CBA,Fragrance 1,ST_UKTK_678(20/01/02)_Stoke Longton
VOCO_K101,0328E834E4,Fragrance,ST_UKTK_745(20/01/02)_Gloucester
VOCO_K102,0328E9CEC2,Fragrance,ST_UKTK_747(15/1)_Lowestoft
VOCO_K102,0328E9CE79,Fragrance 1,ST_UKTK_748(15/1)_Galashiels
VOCO_K101,0328E325B3,Sales Floor 1,ST_UKTK_748(15/1)_Galashiels
VOCO_K101,0328E3295A,Click and Collect,ST_UKTK_749(20/01/02)_Cardiff City Link
VOCO_K102,0328E9CD3A,fragrance,ST_UKTK_749(20/01/02)_Cardiff City Link
VOCO_K101,0328D33AD5,Click and collect,ST_UKTK_750(20/01/02)_Dagenham
VOCO_K102,0328E7BD94,Fragrance,ST_UKTK_750(20/01/02)_Dagenham
VOCO_K103,0328E407AB,Click and Collect,ST_UKTK_751(25/01/02)_Crawley County Oak
VOCO_K101,0328E86CAF,Fragrance,ST_UKTK_751(25/01/02)_Crawley County Oak
VOCO_K102,0328EA1375,Fragrance 2,ST_UKTK_751(25/01/02)_Crawley County Oak
VOCO_K101,0328E7B89F,Click and Collcet,ST_UKTK_752(25/02/02)_Braintree
VOCO_K102,0328E7B6CD,Fragrance 1,ST_UKTK_752(25/02/02)_Braintree
VOCO_K103,0328E3288E,Click and Collect,ST_UKTK_753(20/02/02)_Leamington Spa
VOCO_K101,0328E9CC46,Fragrance,ST_UKTK_753(20/02/02)_Leamington Spa
VOCO_K102,0328E9CE7A,Fragrance,ST_UKTK_754(20/01/02)_Doncaster Frenchgate
VOCO_K101,0328E32642,Sales Floor 1,ST_UKTK_754(20/01/02)_Doncaster Frenchgate
VOCO_K103,0328D343BC,Click & Collect 2,ST_UKTK_755(20/02/02)_Loughton
VOCO_K102,0328E7BB0B,Fragrance,ST_UKTK_755(20/02/02)_Loughton
VOCO_K101,0328E32585,Jewellery Counter,ST_UKTK_755(20/02/02)_Loughton
VOCO_K101,0328E89295,Click and Collect,ST_UKTK_756(20/01/02)_Huntington
VOCO_K103,0328E9CD02,Click and Collect 2,ST_UKTK_756(20/01/02)_Huntington
VOCO_K102,0328E89278,Jewellery,ST_UKTK_756(20/01/02)_Huntington
VOCO_K105,0328E9CEE6,Fragrance 1,ST_UKTK_758(20/02/04)_Liverpool Edge Lane
VOCO_K102,0328E74537,Jewellery 1,ST_UKTK_758(20/02/04)_Liverpool Edge Lane
VOCO_K104,0328E745B0,Jewellery 2,ST_UKTK_758(20/02/04)_Liverpool Edge Lane
VOCO_K103,0328E87107,click and collect,ST_UKTK_758(20/02/04)_Liverpool Edge Lane
VOCO_K101,0328E87140,click and collect,ST_UKTK_758(20/02/04)_Liverpool Edge Lane
VOCO_K102,0328E9CEE4,Fragrance,ST_UKTK_760(20/1)_Didcot
VOCO_K102,0328E9CEA2,Fragrance,ST_UKTK_761(20/1)_Macclesfield
VOCO_K101,0328E9CF69,Jewellery 1,ST_UKTK_761(20/1)_Macclesfield
VOCO_K102,0328E74569,Jewellery 1,ST_UKTK_763(20/1)_Eltham
VOCO_K101,0328E87053,Click and Collect,ST_UKTK_785(20/1)_Leeds Colton
VOCO_K102,0328E86FD1,Fragrance,ST_UKTK_785(20/1)_Leeds Colton
VOCO_K103,0328EA114D,Handbags,ST_UKTK_785(20/1)_Leeds Colton
VOCO_K103,0328D33A56,Click and Collect,ST_UKTK_789(20/2)_Kingsley Village
VOCO_K104,0328E86DD2,Fragrance,ST_UKTK_789(20/2)_Kingsley Village
VOCO_K102,0328D33A18,Jewellery 1,ST_UKTK_789(20/2)_Kingsley Village
VOCO_K101,0328D33960,Sales Floor 1,ST_UKTK_789(20/2)_Kingsley Village
VOCO_K102,0328E328ED,Jewellery 1,ST_UKTK_790(15/2/3)_Evesham
VOCO_K103,0328D84283,Click and Collect,ST_UKTK_791(25/02/04)_Edgware
VOCO_K102,0328E9CEFC,Click and Collect,ST_UKTK_791(25/02/04)_Edgware
VOCO_K104,0328E8703E,Fraigrence,ST_UKTK_791(25/02/04)_Edgware
VOCO_K105,0328EA1312,Handbags,ST_UKTK_791(25/02/04)_Edgware
VOCO_K101,0328D8434A,Sales Floor 1,ST_UKTK_791(25/02/04)_Edgware
VOCO_K103,0328E840C3,Click and Collect,ST_UKTK_793(30/02/05)_Leicester Fosse Park
VOCO_K111,0328E86FF3,Fragrance 2,ST_UKTK_793(30/02/05)_Leicester Fosse Park
VOCO_K108,0328E8412C,Handbags 5,ST_UKTK_793(30/02/05)_Leicester Fosse Park
VOCO_K109,0328E84048,Handbags 6,ST_UKTK_793(30/02/05)_Leicester Fosse Park
VOCO_K101,0328DEFEDA,Sales Floor 1,ST_UKTK_793(30/02/05)_Leicester Fosse Park
VOCO_K105,0328E9CE80,Click and Collect,ST_UKTK_794(25/06/05)_Camden
VOCO_K102,0328E8406D,Fragrance,ST_UKTK_794(25/06/05)_Camden
VOCO_K101,0328EA73C0,Fragrance,ST_UKTK_794(25/06/05)_Camden
VOCO_K104,0328E328FB,Jewellery 2,ST_UKTK_794(25/06/05)_Camden
VOCO_K103,0328E7433C,Click and Collect,ST_UKTK_795(30/02/05)_Watford
VOCO_K102,0328E84095,Fragrance 1,ST_UKTK_795(30/02/05)_Watford
VOCO_K104,0328E9CF65,Fragrance 2,ST_UKTK_795(30/02/05)_Watford
VOCO_K105,0328E843DB,Fragrance 3,ST_UKTK_795(30/02/05)_Watford
VOCO_K107,0328E88CEC,Fragrance 5,ST_UKTK_795(30/02/05)_Watford
VOCO_K101,0328DF0600,Sales Floor 1,ST_UKTK_795(30/02/05)_Watford
VOCO_K101,0328E9CD01,Fragrance,ST_UKTK_796_(20/2/4)_Bromborough
VOCO_K103,0328E9CE87,Fragrance,ST_UKTK_877(20/02/03)_Dunfermline
VOCO_K102,0328E7BA0B,Jewellery 1,ST_UKTK_877(20/02/03)_Dunfermline
VOCO_K101,0328E7B918,Sales Floor 1,ST_UKTK_877(20/02/03)_Dunfermline
VOCO_K103,0328E7BA46,Click and Collect,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K117,0328E84124,Fragrance 1,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K116,0328E840FE,Fragrance 2,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K111,0328E8414D,Gold Label Handbag 1,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K108,0328E840CA,Goldlable Handbags 2,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K118,0328E840BF,Handbags 1,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K109,0328E7B8C6,Handbags 2,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K110,0328E8438F,Handbags 3,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K115,0328E840D3,Handbags 4,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K112,0328E84151,Handbags 5,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K114,0328E8414E,Handbags 7,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K106,0328E743FA,Handbags 8,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K113,0328E8413C,Mens Gold Label,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K107,0328EA1161,Mens gold label,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K121,0328EA115C,Mens outerwear,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K122,0328EA1176,Womens outerwear,ST_UKTK_880(80/06/06)_Westfield White City
VOCO_K101,0328E7428C,Click and collect,ST_UK_0797_Weybridge (25/04/04)
VOCO_K103,0328E7BD52,Fragrance,ST_UK_0797_Weybridge (25/04/04)
VOCO_K102,0328E74408,Jewellery 1,ST_UK_0797_Weybridge (25/04/04)
